ID,Semaine,Province,Pluviometrie_mm,Temperature_C,NDVI,Humidite_pct,Densite_Population,Couverture_Vaccinale_pct,Tests_Realises,Distance_Centre_Sante_km,Reservoirs_Animaux,Mobilite_Humaine,Cas_Confirmes,Saison,Population_Risque,Taux_Positivite_pct
OBS_02557,2557,Sud-Ubangi,132,20.5,0.618,67,242,12.6,130,11,0,2,54,Pluie,2550,41.54
OBS_02558,2558,Kwango,262,24.0,0.253,79,37,36.6,200,22,0,5,72,Pluie,6634,36.0
OBS_02559,2559,Bas-Uele,180,18.0,0.644,73,132,8.3,280,18,0,4,113,Pluie,3806,40.36
OBS_02560,2560,Haut-Uele,155,28.3,0.553,85,500,18.2,320,13,1,6,204,Pluie,4830,63.75
OBS_02561,2561,Tshuapa,169,25.8,0.4,64,38,51.8,160,17,1,4,14,Pluie,1990,8.75
OBS_02562,2562,Lualaba,47,20.1,0.283,46,75,20.5,230,19,0,7,21,Seche,7751,9.13
OBS_02563,2563,Ituri,82,24.7,0.482,75,163,16.0,410,16,1,3,77,Seche,8187,18.78
OBS_02564,2564,Haut-Lomami,17,18.6,0.591,79,34,14.5,230,7,1,7,42,Seche,5195,18.26
OBS_02565,2565,Sud-Kivu,287,23.4,0.332,79,17,27.3,260,14,1,2,134,Pluie,7242,51.54
OBS_02566,2566,Kinshasa,139,18.8,0.534,54,266,20.7,200,20,0,3,69,Pluie,1567,34.5
OBS_02567,2567,Kasaï-Central,112,20.9,0.304,76,326,44.9,290,15,0,5,49,Pluie,8189,16.9
OBS_02568,2568,Tanganyika,106,20.7,0.679,68,98,53.9,350,13,0,5,34,Pluie,2061,9.71
OBS_02569,2569,Kasaï-Oriental,400,22.0,0.625,64,53,16.9,450,4,0,7,394,Pluie,6482,87.56
OBS_02570,2570,Kasaï-Oriental,45,31.8,0.291,79,139,36.3,270,3,0,4,29,Seche,6232,10.74
OBS_02571,2571,Sud-Kivu,117,25.7,0.388,77,56,16.4,420,11,1,7,135,Pluie,1949,32.14
OBS_02572,2572,Sud-Kivu,100,22.5,0.233,78,30,27.4,360,48,1,4,29,Seche,8390,8.06
OBS_02573,2573,Maniema,20,33.4,0.648,56,229,55.2,250,22,0,6,36,Seche,1580,14.4
OBS_02574,2574,Haut-Lomami,234,27.7,0.17,70,17,42.3,210,48,0,6,22,Pluie,6043,10.48
OBS_02575,2575,Ituri,81,22.1,0.493,84,16,68.5,210,7,0,5,1,Seche,9512,0.48
OBS_02576,2576,Sud-Kivu,251,25.2,0.197,59,86,43.4,220,22,0,3,27,Pluie,6816,12.27
OBS_02577,2577,Sud-Ubangi,126,25.0,0.42,78,119,38.3,360,9,1,9,69,Pluie,9791,19.17
OBS_02578,2578,Haut-Lomami,16,24.1,0.692,84,297,48.6,230,1,0,9,25,Seche,4444,10.87
OBS_02579,2579,Équateur,311,27.8,0.592,64,73,29.3,190,1,1,5,137,Pluie,2863,72.11
OBS_02580,2580,Lualaba,72,19.3,0.684,56,85,29.2,210,7,0,5,7,Seche,8451,3.33
OBS_02581,2581,Kasaï-Central,106,27.4,0.295,68,292,27.6,180,31,0,6,34,Pluie,1915,18.89
OBS_02582,2582,Sankuru,233,27.5,0.556,72,245,23.8,330,16,0,4,177,Pluie,7620,53.64
OBS_02583,2583,Lomami,88,18.4,0.398,83,38,22.3,270,22,0,3,26,Seche,3178,9.63
OBS_02584,2584,Kinshasa,148,27.5,0.357,63,124,22.6,260,5,1,8,105,Pluie,9599,40.38
OBS_02585,2585,Mai-Ndombe,43,25.4,0.562,71,212,36.6,220,37,0,8,24,Seche,6274,10.91
OBS_02586,2586,Lualaba,164,21.2,0.611,79,63,37.7,220,9,0,2,40,Pluie,4902,18.18
OBS_02587,2587,Tanganyika,393,30.6,0.562,64,267,24.5,280,25,1,4,235,Pluie,6862,83.93
OBS_02588,2588,Lomami,144,25.2,0.648,68,264,46.2,500,4,1,5,151,Pluie,7141,30.2
OBS_02589,2589,Ituri,121,28.1,0.548,53,87,66.7,270,4,0,3,24,Pluie,6055,8.89
OBS_02590,2590,Kwilu,88,21.0,0.52,63,121,40.0,140,35,0,4,7,Seche,7008,5.0
OBS_02591,2591,Lualaba,44,26.1,0.571,70,5,30.4,240,12,0,4,16,Seche,7019,6.67
OBS_02592,2592,Mai-Ndombe,20,31.2,0.388,60,91,31.5,380,14,0,4,34,Seche,1065,8.95
OBS_02593,2593,Kinshasa,25,31.6,0.442,93,119,45.6,490,25,1,6,66,Seche,9832,13.47
OBS_02594,2594,Kinshasa,35,22.6,0.673,72,320,45.8,260,9,0,5,31,Seche,6644,11.92
OBS_02595,2595,Kasaï,84,20.3,0.42,83,262,33.4,240,3,1,5,41,Seche,3681,17.08
OBS_02596,2596,Kinshasa,119,25.5,0.463,62,22,54.8,320,31,0,5,37,Pluie,5878,11.56
OBS_02597,2597,Lomami,105,21.7,0.362,55,54,14.1,240,9,1,10,23,Pluie,7940,9.58
OBS_02598,2598,Tshopo,221,18.0,0.384,57,164,56.9,320,14,0,3,24,Pluie,4381,7.5
OBS_02599,2599,Kasaï,248,20.4,0.355,67,139,33.7,370,9,1,9,88,Pluie,7096,23.78
OBS_02600,2600,Haut-Lomami,400,20.5,0.161,92,41,28.3,310,7,0,2,209,Pluie,8213,67.42
OBS_02601,2601,Haut-Uele,239,25.9,0.428,87,102,45.2,180,9,1,2,49,Pluie,1971,27.22
OBS_02602,2602,Sankuru,215,18.9,0.256,77,159,22.8,280,15,1,6,119,Pluie,2498,42.5
OBS_02603,2603,Ituri,101,24.2,0.25,66,29,19.7,300,7,0,6,44,Pluie,3084,14.67
OBS_02604,2604,Tshopo,180,27.1,0.568,68,22,23.1,250,13,1,4,102,Pluie,6141,40.8
OBS_02605,2605,Nord-Kivu,64,23.6,0.38,69,130,34.5,330,22,0,8,36,Seche,8802,10.91
OBS_02606,2606,Haut-Katanga,135,24.7,0.752,62,79,28.5,250,10,1,3,69,Pluie,3478,27.6
OBS_02607,2607,Bas-Uele,393,27.7,0.37,69,161,32.0,290,3,1,6,201,Pluie,8926,69.31
OBS_02608,2608,Équateur,389,21.8,0.369,52,69,17.0,200,9,0,4,116,Pluie,8759,58.0
OBS_02609,2609,Mai-Ndombe,390,25.0,0.639,76,5,19.3,310,12,0,4,244,Pluie,2783,78.71
OBS_02610,2610,Lomami,57,25.2,0.543,76,131,26.1,420,6,0,4,108,Seche,1205,25.71
OBS_02611,2611,Lualaba,315,24.6,0.274,83,12,31.0,330,5,1,10,107,Pluie,2006,32.42
OBS_02612,2612,Kasaï,58,25.2,0.738,78,268,31.5,160,4,1,4,35,Seche,8673,21.88
OBS_02613,2613,Kinshasa,209,24.0,0.12,95,116,26.9,240,5,0,3,81,Pluie,3053,33.75
OBS_02614,2614,Sankuru,161,26.0,0.169,66,21,29.8,290,3,0,4,64,Pluie,7730,22.07
OBS_02615,2615,Haut-Uele,244,23.7,0.647,65,155,37.1,460,4,1,10,187,Pluie,8204,40.65
OBS_02616,2616,Sud-Kivu,236,19.2,0.388,61,101,51.6,290,9,1,10,34,Pluie,5487,11.72
OBS_02617,2617,Équateur,39,27.3,0.742,71,17,12.7,170,25,1,5,24,Seche,8587,14.12
OBS_02618,2618,Mongala,92,25.4,0.585,63,175,38.5,300,19,0,8,36,Seche,2002,12.0
OBS_02619,2619,Kwango,217,23.5,0.438,95,34,40.1,360,45,1,2,65,Pluie,8526,18.06
OBS_02620,2620,Kwango,224,22.2,0.366,50,176,16.8,200,29,1,6,42,Pluie,6466,21.0
OBS_02621,2621,Mongala,400,30.9,0.152,88,9,66.5,240,19,1,10,76,Pluie,6047,31.67
OBS_02622,2622,Mongala,67,27.6,0.506,62,7,42.8,270,1,1,6,21,Seche,2212,7.78
OBS_02623,2623,Sud-Kivu,129,19.4,0.777,72,8,36.0,120,27,1,4,15,Pluie,4065,12.5
OBS_02624,2624,Haut-Lomami,372,18.0,0.144,78,71,8.8,310,6,0,4,217,Pluie,3963,70.0
OBS_02625,2625,Kasaï-Oriental,95,25.6,0.559,61,190,45.4,100,25,0,7,9,Seche,7942,9.0
OBS_02626,2626,Ituri,35,22.7,0.627,56,5,42.6,350,31,0,4,20,Seche,7691,5.71
OBS_02627,2627,Bas-Uele,80,21.6,0.549,66,71,49.2,220,12,1,3,12,Seche,9173,5.45
OBS_02628,2628,Mongala,181,30.2,0.467,80,100,34.8,330,5,0,3,94,Pluie,6778,28.48
OBS_02629,2629,Haut-Lomami,87,27.6,0.353,90,194,55.8,310,10,0,6,43,Seche,3370,13.87
OBS_02630,2630,Ituri,155,28.5,0.497,90,215,20.7,140,5,0,4,54,Pluie,7688,38.57
OBS_02631,2631,Sud-Ubangi,121,20.9,0.368,83,118,47.7,270,29,0,3,35,Pluie,5023,12.96
OBS_02632,2632,Tshopo,186,34.0,0.414,95,173,22.2,120,24,0,10,38,Pluie,6872,31.67
OBS_02633,2633,Sud-Kivu,314,26.9,0.209,63,101,45.2,190,25,0,6,80,Pluie,7630,42.11
OBS_02634,2634,Tshuapa,62,21.4,0.558,84,17,51.0,310,25,0,7,12,Seche,7519,3.87
OBS_02635,2635,Kwango,320,25.0,0.286,75,164,14.1,410,1,0,8,280,Pluie,6323,68.29
OBS_02636,2636,Lualaba,129,21.2,0.276,68,172,65.7,380,3,1,3,24,Pluie,1766,6.32
OBS_02637,2637,Mongala,154,22.4,0.541,74,15,16.6,200,35,1,7,16,Pluie,4016,8.0
OBS_02638,2638,Kasaï,56,24.6,0.411,83,173,68.7,270,11,1,5,4,Seche,5833,1.48
OBS_02639,2639,Mai-Ndombe,91,21.1,0.615,68,27,41.2,130,5,1,4,7,Seche,7361,5.38
OBS_02640,2640,Lualaba,187,22.5,0.564,68,247,41.2,240,25,0,8,63,Pluie,4224,26.25
OBS_02641,2641,Tshopo,218,24.0,0.761,80,21,24.4,200,3,0,7,58,Pluie,5646,29.0
OBS_02642,2642,Maniema,49,33.4,0.482,85,10,29.3,290,5,1,3,37,Seche,9637,12.76
OBS_02643,2643,Tshopo,73,21.1,0.379,56,173,33.7,170,21,1,3,14,Seche,4184,8.24
OBS_02644,2644,Kasaï-Central,233,23.0,0.453,79,64,59.8,500,24,1,4,67,Pluie,2529,13.4
OBS_02645,2645,Mai-Ndombe,255,21.4,0.415,95,65,22.8,260,1,0,8,110,Pluie,7899,42.31
OBS_02646,2646,Sud-Kivu,116,20.5,0.62,67,138,20.2,290,20,1,4,81,Pluie,8483,27.93
OBS_02647,2647,Kasaï-Oriental,69,33.4,0.469,61,63,27.2,190,27,0,2,16,Seche,7760,8.42
OBS_02648,2648,Maniema,400,26.5,0.585,40,61,13.5,300,36,1,3,231,Pluie,6171,77.0
OBS_02649,2649,Mai-Ndombe,50,31.9,0.533,78,12,37.3,240,42,0,7,18,Seche,4175,7.5
OBS_02650,2650,Tanganyika,385,23.5,0.438,57,244,22.0,450,37,0,6,319,Pluie,9677,70.89
OBS_02651,2651,Sud-Kivu,119,23.0,0.453,72,39,23.1,160,8,0,6,32,Pluie,1939,20.0
OBS_02652,2652,Tshopo,174,22.6,0.266,70,152,47.7,230,6,0,3,23,Pluie,9490,10.0
OBS_02653,2653,Lomami,286,27.1,0.51,81,19,72.0,350,3,1,6,50,Pluie,9265,14.29
OBS_02654,2654,Haut-Katanga,63,28.2,0.378,78,13,33.6,210,15,1,4,18,Seche,6707,8.57
OBS_02655,2655,Haut-Uele,92,26.8,0.69,56,37,25.1,310,4,0,3,44,Seche,6362,14.19
OBS_02656,2656,Tanganyika,61,23.7,0.586,65,125,18.1,230,15,1,3,26,Seche,3293,11.3
OBS_02657,2657,Sud-Kivu,68,24.1,0.703,68,71,42.0,150,24,0,4,12,Seche,1731,8.0
OBS_02658,2658,Lomami,208,31.4,0.368,71,251,50.5,320,12,0,7,71,Pluie,3454,22.19
OBS_02659,2659,Tshopo,105,23.8,0.356,80,21,23.0,210,10,1,6,35,Pluie,6431,16.67
OBS_02660,2660,Tanganyika,313,28.3,0.265,83,159,27.1,460,56,1,6,235,Pluie,8733,51.09
OBS_02661,2661,Kasaï,128,24.7,0.572,72,82,16.7,290,1,1,7,146,Pluie,8895,50.34
OBS_02662,2662,Équateur,228,26.5,0.434,91,130,41.8,270,35,0,6,52,Pluie,2879,19.26
OBS_02663,2663,Mongala,204,21.9,0.251,68,181,39.7,350,23,1,4,100,Pluie,4658,28.57
OBS_02664,2664,Kasaï-Central,148,19.9,0.131,76,26,14.7,220,8,1,6,55,Pluie,9028,25.0
OBS_02665,2665,Haut-Uele,28,25.1,0.259,70,208,40.5,220,9,0,4,13,Seche,1549,5.91
OBS_02666,2666,Bas-Uele,160,19.7,0.12,60,148,12.0,240,16,0,1,73,Pluie,5849,30.42
OBS_02667,2667,Lomami,353,24.7,0.53,90,69,34.4,190,14,0,5,116,Pluie,3938,61.05
OBS_02668,2668,Mai-Ndombe,168,32.8,0.689,63,75,22.0,150,13,0,6,53,Pluie,3329,35.33
OBS_02669,2669,Nord-Kivu,104,25.1,0.362,84,315,38.9,290,12,1,3,71,Pluie,7101,24.48
OBS_02670,2670,Sud-Kivu,274,22.1,0.57,58,154,35.7,380,35,1,2,124,Pluie,7316,32.63
OBS_02671,2671,Lualaba,9,24.6,0.626,68,298,25.2,210,1,0,4,34,Seche,2000,16.19
OBS_02672,2672,Mai-Ndombe,61,26.0,0.251,73,89,20.7,300,1,0,3,51,Seche,2599,17.0
OBS_02673,2673,Ituri,400,31.0,0.498,79,102,62.3,270,3,0,5,150,Pluie,3549,55.56
OBS_02674,2674,Haut-Lomami,166,22.6,0.368,75,123,46.2,200,12,1,6,12,Pluie,9551,6.0
OBS_02675,2675,Lomami,149,20.4,0.589,74,126,19.9,270,15,1,6,80,Pluie,4821,29.63
OBS_02676,2676,Kasaï-Central,81,22.2,0.204,85,44,11.0,450,2,1,3,113,Seche,5917,25.11
OBS_02677,2677,Haut-Lomami,189,18.0,0.354,83,240,24.3,240,43,0,4,58,Pluie,7804,24.17
OBS_02678,2678,Kwango,262,33.3,0.649,66,202,38.0,320,9,1,4,177,Pluie,9976,55.31
OBS_02679,2679,Tanganyika,9,20.2,0.332,71,65,56.4,320,13,1,7,5,Seche,8412,1.56
OBS_02680,2680,Kasaï,170,24.7,0.753,43,115,9.9,310,6,0,5,200,Pluie,7373,64.52
OBS_02681,2681,Sud-Kivu,153,27.6,0.485,59,52,33.0,310,8,0,3,70,Pluie,4332,22.58
OBS_02682,2682,Sud-Ubangi,247,24.9,0.536,65,99,17.1,170,4,1,9,90,Pluie,2647,52.94
OBS_02683,2683,Lomami,400,25.5,0.637,74,68,11.2,300,23,0,5,251,Pluie,4711,83.67
OBS_02684,2684,Kwilu,201,26.8,0.478,62,88,15.5,360,3,0,2,144,Pluie,9323,40.0
OBS_02685,2685,Kwilu,32,21.8,0.588,75,24,39.6,300,5,0,4,6,Seche,4779,2.0
OBS_02686,2686,Nord-Kivu,81,22.0,0.655,72,158,68.1,280,10,1,7,10,Seche,7020,3.57
OBS_02687,2687,Bas-Uele,207,27.3,0.279,66,51,34.5,570,2,0,4,209,Pluie,5249,36.67
OBS_02688,2688,Haut-Lomami,223,28.5,0.633,78,288,13.2,300,1,1,4,206,Pluie,1120,68.67
OBS_02689,2689,Mai-Ndombe,94,21.1,0.677,73,34,23.6,310,17,0,7,54,Seche,4393,17.42
OBS_02690,2690,Lomami,185,27.0,0.199,73,290,28.1,370,1,0,2,136,Pluie,2142,36.76
OBS_02691,2691,Sud-Ubangi,224,21.5,0.509,95,186,56.0,280,10,0,4,68,Pluie,9218,24.29
OBS_02692,2692,Kongo Central,112,23.7,0.456,88,213,33.0,290,16,1,4,50,Pluie,9091,17.24
OBS_02693,2693,Kasaï-Central,151,22.2,0.505,61,341,44.0,380,45,1,3,55,Pluie,1127,14.47
OBS_02694,2694,Mai-Ndombe,76,28.6,0.66,83,308,41.9,230,49,1,7,36,Seche,4960,15.65
OBS_02695,2695,Tanganyika,57,29.3,0.356,45,302,50.6,200,6,0,6,15,Seche,6857,7.5
OBS_02696,2696,Kasaï-Central,172,29.0,0.269,67,62,33.7,480,26,0,6,116,Pluie,3505,24.17
OBS_02697,2697,Lualaba,62,30.4,0.605,87,114,30.6,150,2,0,2,39,Seche,1590,26.0
OBS_02698,2698,Sankuru,324,34.0,0.387,93,6,36.6,190,5,1,6,98,Pluie,2366,51.58
OBS_02699,2699,Nord-Kivu,226,31.5,0.378,51,55,51.3,300,9,1,2,38,Pluie,2044,12.67
OBS_02700,2700,Haut-Katanga,128,24.5,0.361,84,112,62.6,270,19,1,5,20,Pluie,3392,7.41
OBS_02701,2701,Haut-Katanga,158,18.0,0.634,51,126,44.7,310,6,0,9,44,Pluie,6159,14.19
OBS_02702,2702,Haut-Uele,233,31.2,0.378,62,92,5.9,140,20,0,3,63,Pluie,9538,45.0
OBS_02703,2703,Mongala,203,20.2,0.443,55,115,42.9,320,13,0,5,49,Pluie,4913,15.31
OBS_02704,2704,Haut-Lomami,198,21.1,0.576,85,27,61.2,190,16,1,6,28,Pluie,1431,14.74
OBS_02705,2705,Nord-Kivu,116,22.9,0.328,72,68,21.1,250,2,0,5,28,Pluie,5038,11.2
OBS_02706,2706,Sud-Ubangi,116,31.5,0.663,67,47,38.9,230,4,1,2,42,Pluie,1120,18.26
OBS_02707,2707,Kasaï-Central,172,22.4,0.522,82,71,13.5,230,14,0,7,92,Pluie,4807,40.0
OBS_02708,2708,Nord-Ubangi,265,26.2,0.4,80,319,50.1,270,6,0,5,116,Pluie,4039,42.96
OBS_02709,2709,Maniema,84,18.0,0.516,95,70,56.7,420,1,1,3,39,Seche,3507,9.29
OBS_02710,2710,Kasaï,93,25.8,0.306,69,312,22.9,510,8,0,7,167,Seche,2353,32.75
OBS_02711,2711,Ituri,150,26.6,0.362,60,226,39.6,230,2,0,7,41,Pluie,7415,17.83
OBS_02712,2712,Mongala,179,22.6,0.626,94,171,61.4,200,4,1,2,37,Pluie,9869,18.5
OBS_02713,2713,Sud-Ubangi,151,26.5,0.33,68,127,52.1,380,11,0,7,34,Pluie,8041,8.95
OBS_02714,2714,Bas-Uele,400,24.9,0.325,41,217,41.9,270,16,0,3,176,Pluie,9985,65.19
OBS_02715,2715,Kasaï,311,25.9,0.391,61,164,24.0,110,2,1,3,60,Pluie,3223,54.55
OBS_02716,2716,Kasaï-Oriental,400,29.3,0.697,68,53,35.0,390,10,0,3,264,Pluie,8784,67.69
OBS_02717,2717,Sud-Ubangi,71,25.8,0.502,68,6,60.6,270,49,0,8,4,Seche,4342,1.48
OBS_02718,2718,Tshopo,81,25.1,0.585,64,58,29.0,130,2,1,3,11,Seche,1751,8.46
OBS_02719,2719,Kwilu,181,18.0,0.601,63,96,19.8,220,29,1,3,39,Pluie,8638,17.73
OBS_02720,2720,Kwilu,97,29.0,0.436,56,103,44.3,340,21,0,6,12,Seche,4626,3.53
OBS_02721,2721,Bas-Uele,36,26.2,0.244,68,104,23.2,440,3,0,4,63,Seche,9901,14.32
OBS_02722,2722,Lualaba,100,31.7,0.286,48,59,30.0,310,7,0,5,67,Seche,6826,21.61
OBS_02723,2723,Équateur,123,22.3,0.61,80,41,19.0,120,4,0,2,45,Pluie,7773,37.5
OBS_02724,2724,Tshopo,44,21.0,0.44,61,63,21.4,230,13,0,5,7,Seche,8123,3.04
OBS_02725,2725,Mongala,86,27.1,0.528,81,19,32.1,180,1,1,3,21,Seche,8520,11.67
OBS_02726,2726,Tshuapa,252,23.1,0.418,50,161,20.9,160,7,1,5,59,Pluie,4920,36.88
OBS_02727,2727,Tshopo,84,26.5,0.278,91,134,29.6,260,4,0,6,37,Seche,6929,14.23
OBS_02728,2728,Mai-Ndombe,70,25.4,0.495,80,157,26.7,310,41,0,9,49,Seche,6548,15.81
OBS_02729,2729,Haut-Lomami,127,26.6,0.465,80,231,45.9,470,14,1,6,80,Pluie,6148,17.02
OBS_02730,2730,Mai-Ndombe,400,27.7,0.619,66,82,52.8,330,14,0,8,167,Pluie,8164,50.61
OBS_02731,2731,Mai-Ndombe,121,20.1,0.378,68,155,30.1,290,8,1,7,55,Pluie,2501,18.97
OBS_02732,2732,Kasaï,209,23.9,0.657,80,78,32.1,470,1,0,7,210,Pluie,7828,44.68
OBS_02733,2733,Tshuapa,19,28.7,0.372,82,27,21.3,420,62,0,6,23,Seche,9567,5.48
OBS_02734,2734,Kasaï-Oriental,400,21.9,0.546,87,25,53.6,220,4,0,5,120,Pluie,7563,54.55
OBS_02735,2735,Tanganyika,65,18.0,0.523,95,130,31.4,390,29,1,5,56,Seche,2821,14.36
OBS_02736,2736,Sankuru,161,22.5,0.346,68,119,35.8,260,35,0,3,32,Pluie,6832,12.31
OBS_02737,2737,Sud-Ubangi,194,21.8,0.175,71,20,41.2,200,72,1,4,13,Pluie,8250,6.5
OBS_02738,2738,Mai-Ndombe,198,24.3,0.46,64,127,50.4,490,14,0,6,97,Pluie,7484,19.8
OBS_02739,2739,Lualaba,313,34.0,0.369,82,37,17.0,250,9,1,8,200,Pluie,1137,80.0
OBS_02740,2740,Maniema,193,22.5,0.416,64,19,34.8,300,7,0,3,39,Pluie,2680,13.0
OBS_02741,2741,Tshuapa,162,20.4,0.344,77,66,24.0,680,5,0,4,240,Pluie,1132,35.29
OBS_02742,2742,Kasaï-Central,81,19.0,0.569,87,62,30.8,170,1,1,7,22,Seche,4102,12.94
OBS_02743,2743,Sud-Kivu,170,24.2,0.403,73,101,27.5,350,19,0,8,59,Pluie,2660,16.86
OBS_02744,2744,Sud-Kivu,97,22.8,0.396,64,148,26.2,310,22,0,6,42,Seche,3553,13.55
OBS_02745,2745,Nord-Ubangi,188,23.9,0.447,88,197,46.5,310,4,0,10,81,Pluie,7649,26.13
OBS_02746,2746,Kwango,127,27.1,0.272,72,330,61.6,460,3,0,4,54,Pluie,2499,11.74
OBS_02747,2747,Tshopo,260,24.1,0.387,43,152,41.2,350,18,0,8,73,Pluie,3647,20.86
OBS_02748,2748,Mongala,365,29.6,0.285,74,64,13.7,460,13,0,6,363,Pluie,8342,78.91
OBS_02749,2749,Équateur,159,22.9,0.355,93,109,40.3,240,1,1,7,42,Pluie,8971,17.5
OBS_02750,2750,Sud-Kivu,215,28.1,0.523,90,30,59.2,290,3,1,4,42,Pluie,5353,14.48
OBS_02751,2751,Kwilu,105,26.1,0.607,76,9,50.9,210,9,0,9,40,Pluie,4427,19.05
OBS_02752,2752,Haut-Katanga,146,27.8,0.577,85,97,47.0,360,9,1,7,106,Pluie,8095,29.44
OBS_02753,2753,Bas-Uele,400,23.5,0.232,66,171,38.2,270,4,0,9,168,Pluie,9500,62.22
OBS_02754,2754,Tanganyika,45,33.2,0.503,63,118,37.0,340,2,0,7,77,Seche,6392,22.65
OBS_02755,2755,Ituri,56,25.0,0.249,58,114,55.0,500,5,0,4,28,Seche,3502,5.6
OBS_02756,2756,Lomami,84,26.6,0.624,63,95,28.0,290,2,1,5,95,Seche,7397,32.76
OBS_02757,2757,Sud-Ubangi,300,26.0,0.593,74,86,21.7,220,2,1,6,126,Pluie,8863,57.27
OBS_02758,2758,Sud-Kivu,30,21.8,0.625,77,154,31.2,390,18,1,7,53,Seche,3719,13.59
OBS_02759,2759,Équateur,55,22.6,0.321,94,71,35.3,290,26,1,3,15,Seche,1013,5.17
OBS_02760,2760,Nord-Ubangi,159,25.3,0.555,64,111,32.5,270,12,0,5,67,Pluie,7239,24.81
OBS_02761,2761,Kongo Central,118,18.0,0.425,64,51,39.2,210,3,1,5,15,Pluie,7549,7.14
OBS_02762,2762,Tanganyika,238,31.4,0.36,64,41,42.7,170,1,0,3,66,Pluie,2405,38.82
OBS_02763,2763,Sud-Kivu,300,23.3,0.232,69,302,23.6,430,13,0,8,254,Pluie,1983,59.07
OBS_02764,2764,Kwango,131,18.0,0.361,66,71,32.1,480,5,1,3,78,Pluie,9335,16.25
OBS_02765,2765,Kasaï-Central,243,25.5,0.384,66,113,13.5,300,4,0,5,146,Pluie,3629,48.67
OBS_02766,2766,Sankuru,200,28.3,0.572,81,89,12.2,180,5,1,4,82,Pluie,3092,45.56
OBS_02767,2767,Lualaba,215,22.7,0.597,72,123,23.7,220,17,0,10,116,Pluie,6107,52.73
OBS_02768,2768,Ituri,60,26.4,0.261,78,203,47.7,220,14,0,10,12,Seche,1547,5.45
OBS_02769,2769,Kinshasa,278,24.3,0.439,79,130,29.4,160,8,0,7,81,Pluie,8448,50.62
OBS_02770,2770,Kwilu,366,20.4,0.681,73,21,23.3,270,7,0,2,163,Pluie,3372,60.37
OBS_02771,2771,Tanganyika,16,27.6,0.41,80,16,55.3,260,2,0,5,6,Seche,7612,2.31
OBS_02772,2772,Kongo Central,372,23.1,0.335,82,238,17.0,260,13,1,6,210,Pluie,8180,80.77
OBS_02773,2773,Mai-Ndombe,69,23.4,0.246,72,171,30.3,160,6,0,6,21,Seche,7590,13.12
OBS_02774,2774,Sud-Ubangi,59,28.8,0.59,95,341,15.7,200,4,0,4,103,Seche,9669,51.5
OBS_02775,2775,Équateur,97,24.7,0.444,59,128,33.1,180,17,0,2,20,Seche,7980,11.11
OBS_02776,2776,Maniema,216,18.1,0.243,67,166,15.8,540,2,0,2,273,Pluie,5989,50.56
OBS_02777,2777,Kasaï,117,23.6,0.492,84,164,46.5,330,11,0,2,40,Pluie,9730,12.12
OBS_02778,2778,Maniema,163,22.7,0.641,68,247,11.3,220,28,1,7,97,Pluie,2430,44.09
OBS_02779,2779,Kasaï-Central,117,23.0,0.201,66,275,45.9,240,3,0,5,28,Pluie,7074,11.67
OBS_02780,2780,Nord-Ubangi,99,21.9,0.553,71,42,52.8,390,2,0,5,31,Seche,2566,7.95
OBS_02781,2781,Bas-Uele,333,25.9,0.57,59,295,25.6,520,14,0,4,427,Pluie,5174,82.12
OBS_02782,2782,Équateur,14,25.8,0.357,69,23,22.7,280,7,1,6,20,Seche,6201,7.14
OBS_02783,2783,Kwilu,144,25.4,0.603,87,227,44.5,300,9,0,8,80,Pluie,7825,26.67
OBS_02784,2784,Kasaï-Central,109,28.0,0.552,58,218,16.0,110,98,1,7,11,Pluie,7103,10.0
OBS_02785,2785,Bas-Uele,256,21.3,0.525,83,76,26.8,240,12,0,3,147,Pluie,2030,61.25
OBS_02786,2786,Kongo Central,58,21.9,0.611,80,120,48.8,350,15,0,4,42,Seche,4101,12.0
OBS_02787,2787,Lualaba,153,22.9,0.551,80,28,60.0,230,51,1,4,14,Pluie,3886,6.09
OBS_02788,2788,Lomami,46,25.3,0.399,71,135,54.4,230,3,0,6,10,Seche,1394,4.35
OBS_02789,2789,Sankuru,43,27.8,0.625,43,19,29.4,450,22,0,5,53,Seche,1884,11.78
OBS_02790,2790,Haut-Katanga,54,31.3,0.548,80,17,38.4,330,2,0,6,57,Seche,1935,17.27
OBS_02791,2791,Tanganyika,183,26.3,0.169,48,109,37.8,290,42,0,7,36,Pluie,2540,12.41
OBS_02792,2792,Ituri,363,20.5,0.384,75,40,53.2,350,9,0,6,120,Pluie,1875,34.29
OBS_02793,2793,Haut-Uele,269,23.1,0.358,68,32,21.1,410,5,0,6,210,Pluie,2835,51.22
OBS_02794,2794,Sud-Ubangi,93,18.0,0.772,71,25,17.3,180,38,0,4,9,Seche,1377,5.0
OBS_02795,2795,Kinshasa,118,33.4,0.714,76,129,49.0,410,29,0,9,90,Pluie,6001,21.95
OBS_02796,2796,Nord-Ubangi,400,29.2,0.217,72,97,43.6,390,9,0,4,226,Pluie,8104,57.95
OBS_02797,2797,Maniema,227,27.2,0.425,87,81,23.2,220,3,0,5,86,Pluie,6051,39.09
OBS_02798,2798,Sud-Kivu,99,20.9,0.632,70,126,24.8,240,10,0,9,35,Seche,8149,14.58
OBS_02799,2799,Haut-Katanga,386,19.9,0.422,61,39,42.3,340,2,0,8,172,Pluie,5249,50.59
